ID,Class
36754,normal
36755,normal
36756,normal
36757,normal
36758,normal
36759,normal
36760,smurf
36761,neptune
36762,normal
36763,smurf
36764,smurf
36765,neptune
36766,smurf
36767,normal
36768,smurf
36769,smurf
36770,smurf
36771,neptune
36772,neptune
36773,neptune
36774,smurf
36775,normal
36776,neptune
36777,smurf
36778,smurf
36779,normal
36780,neptune
36781,normal
36782,smurf
36783,neptune
36784,normal
36785,normal
36786,smurf
36787,smurf
36788,neptune
36789,normal
36790,neptune
36791,normal
36792,smurf
36793,neptune
36794,smurf
36795,normal
36796,neptune
36797,smurf
36798,smurf
36799,neptune
36800,smurf
36801,normal
36802,smurf
36803,back
36804,neptune
36805,smurf
36806,smurf
36807,normal
36808,normal
36809,neptune
36810,neptune
36811,smurf
36812,neptune
36813,neptune
36814,smurf
36815,smurf
36816,normal
36817,smurf
36818,smurf
36819,neptune
36820,back
36821,smurf
36822,normal
36823,neptune
36824,smurf
36825,smurf
36826,smurf
36827,normal
36828,normal
36829,smurf
36830,normal
36831,smurf
36832,neptune
36833,normal
36834,smurf
36835,normal
36836,smurf
36837,smurf
36838,smurf
36839,normal
36840,normal
36841,smurf
36842,normal
36843,smurf
36844,normal
36845,smurf
36846,neptune
36847,neptune
36848,smurf
36849,normal
36850,neptune
36851,normal
36852,neptune
36853,normal
36854,normal
36855,normal
36856,neptune
36857,normal
36858,smurf
36859,smurf
36860,smurf
36861,smurf
36862,normal
36863,smurf
36864,normal
36865,normal
36866,normal
36867,smurf
36868,neptune
36869,neptune
36870,smurf
36871,normal
36872,smurf
36873,smurf
36874,normal
36875,normal
36876,neptune
36877,smurf
36878,normal
36879,smurf
36880,normal
36881,neptune
36882,normal
36883,smurf
36884,normal
36885,normal
36886,normal
36887,smurf
36888,normal
36889,smurf
36890,smurf
36891,neptune
36892,neptune
36893,normal
36894,normal
36895,neptune
36896,smurf
36897,normal
36898,neptune
36899,neptune
36900,smurf
36901,smurf
36902,smurf
36903,smurf
36904,normal
36905,smurf
36906,neptune
36907,smurf
36908,smurf
36909,normal
36910,normal
36911,smurf
36912,normal
36913,smurf
36914,normal
36915,normal
36916,normal
36917,normal
36918,smurf
36919,normal
36920,smurf
36921,normal
36922,normal
36923,neptune
36924,smurf
36925,smurf
36926,normal
36927,normal
36928,normal
36929,normal
36930,smurf
36931,smurf
36932,normal
36933,normal
36934,normal
36935,smurf
36936,normal
36937,normal
36938,normal
36939,normal
36940,normal
36941,normal
36942,normal
36943,smurf
36944,smurf
36945,smurf
36946,normal
36947,normal
36948,smurf
36949,normal
36950,normal
36951,normal
36952,smurf
36953,normal
36954,neptune
36955,normal
36956,normal
36957,normal
36958,smurf
36959,smurf
36960,neptune
36961,smurf
36962,neptune
36963,normal
36964,normal
36965,neptune
36966,normal
36967,neptune
36968,normal
36969,normal
36970,smurf
36971,neptune
36972,smurf
36973,normal
36974,smurf
36975,smurf
36976,neptune
36977,normal
36978,smurf
36979,normal
36980,smurf
36981,neptune
36982,normal
36983,normal
36984,neptune
36985,smurf
36986,normal
36987,normal
36988,smurf
36989,smurf
36990,normal
36991,normal
36992,smurf
36993,smurf
36994,normal
36995,normal
36996,smurf
36997,smurf
36998,smurf
36999,smurf
37000,normal
37001,smurf
37002,smurf
37003,neptune
37004,normal
37005,neptune
37006,normal
37007,normal
37008,normal
37009,neptune
37010,neptune
37011,normal
37012,normal
37013,ipsweep
37014,normal
37015,normal
37016,normal
37017,normal
37018,smurf
37019,smurf
37020,neptune
37021,smurf
37022,smurf
37023,neptune
37024,smurf
37025,normal
37026,smurf
37027,smurf
37028,normal
37029,normal
37030,normal
37031,neptune
37032,neptune
37033,neptune
37034,smurf
37035,normal
37036,normal
37037,smurf
37038,neptune
37039,smurf
37040,neptune
37041,smurf
37042,smurf
37043,normal
37044,normal
37045,normal
37046,normal
37047,neptune
37048,normal
37049,smurf
37050,normal
37051,normal
37052,smurf
37053,smurf
37054,normal
37055,smurf
37056,smurf
37057,smurf
37058,smurf
37059,neptune
37060,normal
37061,normal
37062,normal
37063,normal
37064,smurf
37065,smurf
37066,normal
37067,neptune
37068,smurf
37069,normal
37070,normal
37071,normal
37072,smurf
37073,smurf
37074,normal
37075,smurf
37076,normal
37077,smurf
37078,smurf
37079,neptune
37080,neptune
37081,smurf
37082,smurf
37083,smurf
37084,smurf
37085,normal
37086,normal
37087,normal
37088,normal
37089,neptune
37090,smurf
37091,neptune
37092,neptune
37093,neptune
37094,normal
37095,smurf
37096,normal
37097,smurf
37098,smurf
37099,smurf
37100,smurf
37101,normal
37102,normal
37103,smurf
37104,smurf
37105,normal
37106,normal
37107,smurf
37108,smurf
37109,smurf
37110,smurf
37111,neptune
37112,neptune
37113,normal
37114,neptune
37115,normal
37116,smurf
37117,smurf
37118,neptune
37119,neptune
37120,normal
37121,normal
37122,normal
37123,normal
37124,smurf
37125,normal
37126,neptune
37127,normal
37128,smurf
37129,smurf
37130,neptune
37131,back
37132,normal
37133,neptune
37134,normal
37135,normal
37136,smurf
37137,smurf
37138,smurf
37139,normal
37140,normal
37141,smurf
37142,smurf
37143,portsweep
37144,neptune
37145,neptune
37146,neptune
37147,smurf
37148,normal
37149,smurf
37150,smurf
37151,neptune
37152,normal
37153,smurf
37154,normal
37155,neptune
37156,smurf
37157,normal
37158,smurf
37159,smurf
37160,smurf
37161,smurf
37162,normal
37163,smurf
37164,neptune
37165,smurf
37166,normal
37167,smurf
37168,neptune
37169,neptune
37170,smurf
37171,normal
37172,normal
37173,neptune
37174,normal
37175,normal
37176,neptune
37177,neptune
37178,normal
37179,normal
37180,normal
37181,smurf
37182,normal
37183,neptune
37184,neptune
37185,neptune
37186,normal
37187,normal
37188,smurf
37189,normal
37190,normal
37191,smurf
37192,smurf
37193,normal
37194,normal
37195,normal
37196,normal
37197,normal
37198,neptune
37199,normal
37200,normal
37201,smurf
37202,smurf
37203,neptune
37204,normal
37205,normal
37206,smurf
37207,normal
37208,normal
37209,neptune
37210,neptune
37211,normal
37212,neptune
37213,neptune
37214,neptune
37215,normal
37216,normal
37217,normal
37218,smurf
37219,normal
37220,smurf
37221,normal
37222,normal
37223,satan
37224,smurf
37225,smurf
37226,normal
37227,smurf
37228,normal
37229,smurf
37230,normal
37231,smurf
37232,neptune
37233,normal
37234,neptune
37235,normal
37236,smurf
37237,smurf
37238,smurf
37239,smurf
37240,neptune
37241,normal
37242,normal
37243,neptune
37244,smurf
37245,normal
37246,neptune
37247,normal
37248,neptune
37249,smurf
37250,smurf
37251,neptune
37252,normal
37253,neptune
37254,smurf
37255,smurf
37256,smurf
37257,normal
37258,normal
37259,smurf
37260,normal
37261,normal
37262,smurf
37263,smurf
37264,smurf
37265,smurf
37266,smurf
37267,normal
37268,normal
37269,neptune
37270,smurf
37271,smurf
37272,neptune
37273,smurf
37274,normal
37275,normal
37276,smurf
37277,neptune
37278,neptune
37279,normal
37280,normal
37281,normal
37282,neptune
37283,normal
37284,smurf
37285,normal
37286,neptune
37287,neptune
37288,normal
37289,neptune
37290,normal
37291,smurf
37292,smurf
37293,normal
37294,smurf
37295,smurf
37296,satan
37297,smurf
37298,neptune
37299,normal
37300,normal
37301,normal
37302,neptune
37303,neptune
37304,neptune
37305,normal
37306,normal
37307,smurf
37308,smurf
37309,neptune
37310,normal
37311,normal
37312,neptune
37313,smurf
37314,neptune
37315,normal
37316,smurf
37317,neptune
37318,neptune
37319,normal
37320,normal
37321,normal
37322,smurf
37323,normal
37324,neptune
37325,neptune
37326,normal
37327,normal
37328,smurf
37329,smurf
37330,normal
37331,neptune
37332,normal
37333,neptune
37334,neptune
37335,normal
37336,neptune
37337,smurf
37338,normal
37339,normal
37340,neptune
37341,normal
37342,satan
37343,neptune
37344,normal
37345,smurf
37346,normal
37347,neptune
37348,smurf
37349,normal
37350,neptune
37351,normal
37352,neptune
37353,neptune
37354,neptune
37355,smurf
37356,smurf
37357,normal
37358,normal
37359,normal
37360,smurf
37361,smurf
37362,normal
37363,neptune
37364,neptune
37365,smurf
37366,satan
37367,normal
37368,normal
37369,smurf
37370,normal
37371,smurf
37372,neptune
37373,smurf
37374,neptune
37375,normal
37376,smurf
37377,normal
37378,smurf
37379,smurf
37380,normal
37381,smurf
37382,smurf
37383,normal
37384,normal
37385,smurf
37386,neptune
37387,normal
37388,smurf
37389,neptune
37390,smurf
37391,smurf
37392,normal
37393,normal
37394,satan
37395,smurf
37396,normal
37397,neptune
37398,normal
37399,smurf
37400,normal
37401,smurf
37402,normal
37403,smurf
37404,normal
37405,neptune
37406,neptune
37407,normal
37408,neptune
37409,normal
37410,smurf
37411,neptune
37412,smurf
37413,smurf
37414,normal
37415,normal
37416,neptune
37417,normal
37418,normal
37419,normal
37420,neptune
37421,normal
37422,neptune
37423,normal
37424,normal
37425,normal
37426,normal
37427,smurf
37428,neptune
37429,smurf
37430,smurf
37431,smurf
37432,normal
37433,smurf
37434,normal
37435,normal
37436,smurf
37437,neptune
37438,normal
37439,neptune
37440,normal
37441,normal
37442,neptune
37443,normal
37444,neptune
37445,smurf
37446,smurf
37447,smurf
37448,smurf
37449,normal
37450,normal
37451,smurf
37452,smurf
37453,neptune
37454,smurf
37455,normal
37456,normal
37457,smurf
37458,normal
37459,normal
37460,smurf
37461,normal
37462,normal
37463,smurf
37464,smurf
37465,smurf
37466,normal
37467,neptune
37468,normal
37469,satan
37470,normal
37471,normal
37472,smurf
37473,neptune
37474,teardrop
37475,neptune
37476,smurf
37477,neptune
37478,smurf
37479,normal
37480,smurf
37481,smurf
37482,smurf
37483,smurf
37484,smurf
37485,smurf
37486,smurf
37487,normal
37488,smurf
37489,normal
37490,smurf
37491,normal
37492,normal
37493,neptune
37494,smurf
37495,smurf
37496,normal
37497,normal
37498,smurf
37499,normal
37500,normal
37501,normal
37502,neptune
37503,normal
37504,neptune
37505,normal
37506,normal
37507,normal
37508,smurf
37509,neptune
37510,smurf
37511,normal
37512,normal
37513,normal
37514,neptune
37515,normal
37516,neptune
37517,smurf
37518,smurf
37519,smurf
37520,normal
37521,smurf
37522,neptune
37523,normal
37524,neptune
37525,smurf
37526,normal
37527,smurf
37528,smurf
37529,normal
37530,smurf
37531,normal
37532,normal
37533,smurf
37534,smurf
37535,normal
37536,normal
37537,satan
37538,neptune
37539,normal
37540,normal
37541,smurf
37542,normal
37543,neptune
37544,normal
37545,neptune
37546,normal
37547,normal
37548,smurf
37549,normal
37550,neptune
37551,normal
37552,normal
37553,normal
37554,smurf
37555,normal
37556,normal
37557,smurf
37558,neptune
37559,normal
37560,smurf
37561,normal
37562,normal
37563,neptune
37564,neptune
37565,neptune
37566,smurf
37567,neptune
37568,normal
37569,smurf
37570,normal
37571,normal
37572,neptune
37573,neptune
37574,normal
37575,normal
37576,normal
37577,normal
37578,normal
37579,smurf
37580,neptune
37581,normal
37582,normal
37583,smurf
37584,normal
37585,neptune
37586,normal
37587,normal
37588,normal
37589,neptune
37590,neptune
37591,normal
37592,normal
37593,normal
37594,smurf
37595,smurf
37596,neptune
37597,normal
37598,neptune
37599,normal
37600,neptune
37601,neptune
37602,smurf
37603,normal
37604,neptune
37605,neptune
37606,smurf
37607,smurf
37608,neptune
37609,normal
37610,smurf
37611,normal
37612,normal
37613,smurf
37614,normal
37615,normal
37616,smurf
37617,normal
37618,neptune
37619,normal
37620,normal
37621,neptune
37622,smurf
37623,smurf
37624,normal
37625,normal
37626,smurf
37627,smurf
37628,smurf
37629,smurf
37630,normal
37631,neptune
37632,normal
37633,smurf
37634,smurf
37635,normal
37636,normal
37637,smurf
37638,normal
37639,normal
37640,smurf
37641,neptune
37642,normal
37643,smurf
37644,neptune
37645,smurf
37646,smurf
37647,normal
37648,neptune
37649,normal
37650,normal
37651,normal
37652,normal
37653,smurf
37654,normal
37655,normal
37656,neptune
37657,normal
37658,normal
37659,normal
37660,normal
37661,neptune
37662,normal
37663,normal
37664,neptune
37665,smurf
37666,neptune
37667,normal
37668,neptune
37669,smurf
37670,normal
37671,normal
37672,normal
37673,normal
37674,smurf
37675,neptune
37676,normal
37677,normal
37678,normal
37679,smurf
37680,smurf
37681,neptune
37682,smurf
37683,smurf
37684,neptune
37685,smurf
37686,normal
37687,smurf
37688,smurf
37689,smurf
37690,smurf
37691,normal
37692,smurf
37693,smurf
37694,normal
37695,smurf
37696,normal
37697,normal
37698,normal
37699,normal
37700,normal
37701,normal
37702,smurf
37703,smurf
37704,smurf
37705,neptune
37706,neptune
37707,smurf
37708,satan
37709,smurf
37710,smurf
37711,neptune
37712,normal
37713,neptune
37714,normal
37715,normal
37716,normal
37717,neptune
37718,normal
37719,smurf
37720,ipsweep
37721,normal
37722,smurf
37723,normal
37724,normal
37725,normal
37726,normal
37727,normal
37728,neptune
37729,neptune
37730,smurf
37731,smurf
37732,normal
37733,neptune
37734,normal
37735,normal
37736,normal
37737,normal
37738,normal
37739,normal
37740,smurf
37741,neptune
37742,smurf
37743,neptune
37744,normal
37745,smurf
37746,normal
37747,neptune
37748,normal
37749,smurf
37750,normal
37751,neptune
37752,smurf
37753,smurf
37754,smurf
37755,normal
37756,smurf
37757,smurf
37758,smurf
37759,neptune
37760,smurf
37761,normal
37762,smurf
37763,smurf
37764,smurf
37765,smurf
37766,normal
37767,smurf
37768,smurf
37769,satan
37770,smurf
37771,normal
37772,smurf
37773,normal
37774,normal
37775,smurf
37776,neptune
37777,neptune
37778,smurf
37779,normal
37780,smurf
37781,normal
37782,normal
37783,normal
37784,smurf
37785,smurf
37786,normal
37787,normal
37788,normal
37789,neptune
37790,neptune
37791,normal
37792,neptune
37793,normal
37794,normal
37795,smurf
37796,normal
37797,normal
37798,smurf
37799,neptune
37800,normal
37801,smurf
37802,smurf
37803,normal
37804,neptune
37805,normal
37806,normal
37807,normal
37808,smurf
37809,neptune
37810,normal
37811,normal
37812,smurf
37813,normal
37814,normal
37815,smurf
37816,normal
37817,normal
37818,smurf
37819,smurf
37820,normal
37821,normal
37822,normal
37823,neptune
37824,normal
37825,smurf
37826,normal
37827,neptune
37828,neptune
37829,normal
37830,smurf
37831,normal
37832,smurf
37833,neptune
37834,smurf
37835,normal
37836,smurf
37837,normal
37838,neptune
37839,neptune
37840,normal
37841,neptune
37842,normal
37843,normal
37844,smurf
37845,normal
37846,smurf
37847,normal
37848,normal
37849,neptune
37850,neptune
37851,normal
37852,smurf
37853,smurf
37854,smurf
37855,smurf
37856,smurf
37857,normal
37858,smurf
37859,smurf
37860,smurf
37861,neptune
37862,neptune
37863,smurf
37864,normal
37865,normal
37866,normal
37867,normal
37868,neptune
37869,neptune
37870,smurf
37871,neptune
37872,neptune
37873,smurf
37874,normal
37875,normal
37876,smurf
37877,neptune
37878,normal
37879,neptune
37880,normal
37881,smurf
37882,neptune
37883,smurf
37884,smurf
37885,smurf
37886,smurf
37887,normal
37888,smurf
37889,smurf
37890,normal
37891,normal
37892,neptune
37893,normal
37894,smurf
37895,normal
37896,smurf
37897,smurf
37898,smurf
37899,satan
37900,normal
37901,normal
37902,normal
37903,neptune
37904,neptune
37905,smurf
37906,normal
37907,smurf
37908,smurf
37909,smurf
37910,smurf
37911,neptune
37912,normal
37913,smurf
37914,smurf
37915,normal
37916,smurf
37917,smurf
37918,normal
37919,normal
37920,smurf
37921,smurf
37922,smurf
37923,neptune
37924,neptune
37925,normal
37926,normal
37927,smurf
37928,smurf
37929,smurf
37930,smurf
37931,smurf
37932,smurf
37933,normal
37934,normal
37935,neptune
37936,neptune
37937,normal
37938,smurf
37939,normal
37940,normal
37941,neptune
37942,normal
37943,normal
37944,normal
37945,normal
37946,normal
37947,satan
37948,normal
37949,smurf
37950,smurf
37951,neptune
37952,normal
37953,neptune
37954,normal
37955,neptune
37956,smurf
37957,normal
37958,normal
37959,smurf
37960,normal
37961,smurf
37962,normal
37963,neptune
37964,normal
37965,neptune
37966,smurf
37967,neptune
37968,normal
37969,smurf
37970,smurf
37971,normal
37972,neptune
37973,neptune
37974,neptune
37975,neptune
37976,normal
37977,normal
37978,normal
37979,normal
37980,smurf
37981,normal
37982,neptune
37983,normal
37984,normal
37985,smurf
37986,neptune
37987,normal
37988,smurf
37989,normal
37990,normal
37991,normal
37992,normal
37993,neptune
37994,neptune
37995,neptune
37996,smurf
37997,normal
37998,normal
37999,normal
38000,normal
38001,neptune
38002,normal
38003,smurf
38004,smurf
38005,normal
38006,neptune
38007,neptune
38008,normal
38009,neptune
38010,normal
38011,normal
38012,smurf
38013,neptune
38014,smurf
38015,neptune
38016,normal
38017,normal
38018,neptune
38019,normal
38020,normal
38021,smurf
38022,neptune
38023,smurf
38024,neptune
38025,normal
38026,smurf
38027,smurf
38028,neptune
38029,neptune
38030,normal
38031,normal
38032,neptune
38033,neptune
38034,normal
38035,neptune
38036,normal
38037,smurf
38038,normal
38039,smurf
38040,smurf
38041,normal
38042,smurf
38043,neptune
38044,smurf
38045,smurf
38046,normal
38047,smurf
38048,normal
38049,neptune
38050,neptune
38051,normal
38052,smurf
38053,smurf
38054,smurf
38055,normal
38056,smurf
38057,neptune
38058,smurf
38059,normal
38060,smurf
38061,normal
38062,normal
38063,normal
38064,normal
38065,smurf
38066,neptune
38067,normal
38068,smurf
38069,normal
38070,normal
38071,smurf
38072,normal
38073,normal
38074,smurf
38075,smurf
38076,smurf
38077,normal
38078,smurf
38079,normal
38080,smurf
38081,smurf
38082,normal
38083,normal
38084,smurf
38085,normal
38086,smurf
38087,normal
38088,smurf
38089,smurf
38090,neptune
38091,normal
38092,normal
38093,normal
38094,neptune
38095,neptune
38096,smurf
38097,neptune
38098,normal
38099,normal
38100,neptune
38101,normal
38102,normal
38103,normal
38104,neptune
38105,normal
38106,normal
38107,smurf
38108,normal
38109,smurf
38110,neptune
38111,neptune
38112,smurf
38113,neptune
38114,normal
38115,smurf
38116,smurf
38117,neptune
38118,normal
38119,smurf
38120,normal
38121,normal
38122,satan
38123,normal
38124,neptune
38125,normal
38126,smurf
38127,neptune
38128,smurf
38129,smurf
38130,normal
38131,normal
38132,normal
38133,normal
38134,neptune
38135,smurf
